frame_number,x,y,z,yaw
173504,8.569295883178711,-82.97537994384766,2.236826181411743,-88.56587982177734
173505,8.582942008972168,-83.52696990966797,2.2367730140686035,-88.56866455078125
173506,8.59678840637207,-84.08290100097656,2.236353635787964,-88.58309173583984
173507,8.611144065856934,-84.65823364257812,2.235560655593872,-88.59673309326172
173508,8.625921249389648,-85.2531509399414,2.235060453414917,-88.60379028320312
173509,8.640945434570312,-85.86115264892578,2.2349536418914795,-88.60507202148438
173510,8.656110763549805,-86.47643280029297,2.2350974082946777,-88.60198211669922
173511,8.671319007873535,-87.09463500976562,2.2353603839874268,-88.59331512451172
173512,8.68647575378418,-87.71184539794922,2.235689401626587,-88.58434295654297
